Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count
4,Specimen4,4,A5,30C_A,4/20/23 16:38,2691
4,Specimen4,4,A6,High Iron_A,4/20/23 16:40,2442
4,Specimen4,4,A7,Stagnant_A,4/20/23 16:43,3063
4,Specimen4,4,A8,No Vit.Min_A,4/20/23 16:45,3724
4,Specimen4,4,B1,Control_B,4/20/23 16:47,2556
4,Specimen4,4,B2,pH6_B,4/20/23 16:49,2757
4,Specimen4,4,B3,pH7.4_B,4/20/23 16:51,2888
4,Specimen4,4,B4,15C_B,4/20/23 16:54,3651
4,Specimen4,4,B5,30C_B,4/20/23 16:56,3597
4,Specimen4,4,B6,High Iron_B,4/20/23 16:58,2824
4,Specimen4,4,B7,Stagnant_B,4/20/23 17:01,2738
4,Specimen4,4,B8,No Vit.Min_B,4/20/23 17:03,3763
4,Specimen4,4,C1,Control_C,4/20/23 17:06,3342
4,Specimen4,4,C2,pH6_C,4/20/23 17:08,2919
4,Specimen4,4,C3,pH7.4_C,4/20/23 17:10,3621
4,Specimen4,4,C4,15C_C,4/20/23 17:13,2919
4,Specimen4,4,C5,30C_C,4/20/23 17:15,4621
4,Specimen4,4,C6,High Iron_C,4/20/23 17:17,2930
4,Specimen4,4,C7,Stagnant_C,4/20/23 17:19,3341
4,Specimen4,4,C8,No Vit.Min_C,4/20/23 17:22,3208
4,Specimen4,4,D1,Control_D,4/20/23 17:24,2181
4,Specimen4,4,D2,pH6_D,4/20/23 17:27,2852
4,Specimen4,4,D3,pH7.4_D,4/20/23 17:29,2103
4,Specimen4,4,D4,15C_D,4/20/23 17:31,2132
4,Specimen4,4,D5,30C_D,4/20/23 17:34,2120
4,Specimen4,4,D6,High Iron_D,4/20/23 17:36,2197
4,Specimen4,4,D7,Stagnant_D,4/20/23 17:38,2098
4,Specimen4,4,D8,No Vit.Min_D,4/20/23 17:41,2211
5,Specimen5,5,A1,Control_A,4/21/23 12:07,6755
5,Specimen5,5,A2,pH6_A,4/21/23 12:10,4880
5,Specimen5,5,A3,pH7.4_A,4/21/23 12:12,7168
5,Specimen5,5,A4,15C_A,4/21/23 12:15,125
5,Specimen5,5,A5,30C_A,4/21/23 12:17,7358
5,Specimen5,5,A6,High Iron_A,4/21/23 12:19,3182
5,Specimen5,5,A7,Stagnant_A,4/21/23 12:21,12643
5,Specimen5,5,A8,No Vit.Min_A,4/21/23 12:24,10594
5,Specimen5,5,B1,Control_B,4/21/23 12:26,4587
5,Specimen5,5,B2,pH6_B,4/21/23 12:28,5175
5,Specimen5,5,B3,pH7.4_B,4/21/23 12:31,6913
5,Specimen5,5,B4,15C_B,4/21/23 12:33,107
5,Specimen5,5,B5,30C_B,4/21/23 12:35,9403
5,Specimen5,5,B6,High Iron_B,4/21/23 12:38,7043
5,Specimen5,5,B7,Stagnant_B,4/21/23 12:40,16211
5,Specimen5,5,B8,No Vit.Min_B,4/21/23 12:42,10126
5,Specimen5,5,C1,Control_C,4/21/23 12:44,6107
5,Specimen5,5,C2,pH6_C,4/21/23 12:47,4358
5,Specimen5,5,C3,pH7.4_C,4/21/23 12:49,6938
5,Specimen5,5,C4,15C_C,4/21/23 12:51,203
5,Specimen5,5,C5,30C_C,4/21/23 12:53,6076
5,Specimen5,5,C6,High Iron_C,4/21/23 12:56,4911
5,Specimen5,5,C7,Stagnant_C,4/21/23 12:58,14716
5,Specimen5,5,C8,No Vit.Min_C,4/21/23 13:00,6163
5,Specimen5,5,D1,Control_D,4/21/23 13:03,131
5,Specimen5,5,D2,pH6_D,4/21/23 13:05,5993
5,Specimen5,5,D3,pH7.4_D,4/21/23 13:07,225
5,Specimen5,5,D4,15C_D,4/21/23 13:10,203
5,Specimen5,5,D5,30C_D,4/21/23 13:12,287
5,Specimen5,5,D6,High Iron_D,4/21/23 13:15,97.7
5,Specimen5,5,D7,Stagnant_D,4/21/23 13:17,50.2
5,Specimen5,5,D8,No Vit.Min_D,4/21/23 13:19,122
6,Specimen6,6,A1,Control_A,4/22/23 21:32,3402
6,Specimen6,6,A2,pH6_A,4/22/23 21:35,1073
6,Specimen6,6,A3,pH7.4_A,4/22/23 21:37,2028
6,Specimen6,6,A4,15C_A,4/22/23 21:39,853
6,Specimen6,6,A5,30C_A,4/22/23 21:42,2081
6,Specimen6,6,A6,High Iron_A,4/22/23 21:44,757
6,Specimen6,6,A7,Stagnant_A,4/22/23 21:47,1270
6,Specimen6,6,A8,No Vit.Min_A,4/22/23 21:49,4245
6,Specimen6,6,B1,Control_B,4/22/23 21:52,688
6,Specimen6,6,B2,pH6_B,4/22/23 21:54,1171
6,Specimen6,6,B3,pH7.4_B,4/22/23 21:57,1291
6,Specimen6,6,B4,15C_B,4/22/23 21:59,875
6,Specimen6,6,B5,30C_B,4/22/23 22:02,2137
6,Specimen6,6,B6,High Iron_B,4/22/23 22:04,1848
6,Specimen6,6,B7,Stagnant_B,4/22/23 22:06,2508
6,Specimen6,6,B8,No Vit.Min_B,4/22/23 22:09,2990
6,Specimen6,6,C1,Control_C,4/22/23 22:11,2771
6,Specimen6,6,C2,pH6_C,4/22/23 22:13,1096
6,Specimen6,6,C3,pH7.4_C,4/22/23 22:16,1984
6,Specimen6,6,C4,15C_C,4/22/23 22:18,484
6,Specimen6,6,C5,30C_C,4/22/23 22:21,2596
6,Specimen6,6,C6,High Iron_C,4/22/23 22:23,1870
6,Specimen6,6,C7,Stagnant_C,4/22/23 22:25,2084
6,Specimen6,6,C8,No Vit.Min_C,4/22/23 22:28,1907
6,Specimen6,6,D1,Control_D,4/22/23 22:30,30.8
6,Specimen6,6,D2,pH6_D,4/22/23 22:32,202
6,Specimen6,6,D3,pH7.4_D,4/22/23 22:35,24.6
6,Specimen6,6,D4,15C_D,4/22/23 22:37,19.4
6,Specimen6,6,D5,30C_D,4/22/23 22:39,22
6,Specimen6,6,D6,High Iron_D,4/22/23 22:42,20.2
6,Specimen6,6,D7,Stagnant_D,4/22/23 22:44,18
6,Specimen6,6,D8,No Vit.Min_D,4/22/23 22:47,165
7,Specimen7,7,A1,Control_A,4/23/23 20:18,4693
7,Specimen7,7,A2,pH6_A,4/23/23 20:21,1159
7,Specimen7,7,A3,pH7.4_A,4/23/23 20:23,3861
7,Specimen7,7,A4,15C_A,4/23/23 20:25,1595
7,Specimen7,7,A5,30C_A,4/23/23 20:27,2364
7,Specimen7,7,A6,High Iron_A,4/23/23 20:30,766
7,Specimen7,7,A7,Stagnant_A,4/23/23 20:32,1225
7,Specimen7,7,A8,No Vit.Min_A,4/23/23 20:34,4528
7,Specimen7,7,B1,Control_B,4/23/23 20:37,795
7,Specimen7,7,B2,pH6_B,4/23/23 20:39,1185
7,Specimen7,7,B3,pH7.4_B,4/23/23 20:41,1234
7,Specimen7,7,B4,15C_B,4/23/23 20:43,941
7,Specimen7,7,B5,30C_B,4/23/23 20:46,2253
7,Specimen7,7,B6,High Iron_B,4/23/23 20:48,1749
7,Specimen7,7,B7,Stagnant_B,4/23/23 20:50,2326
7,Specimen7,7,B8,No Vit.Min_B,4/23/23 20:53,2802
7,Specimen7,7,C1,Control_C,4/23/23 20:55,2549
7,Specimen7,7,C2,pH6_C,4/23/23 20:57,1205
7,Specimen7,7,C3,pH7.4_C,4/23/23 21:00,1985
7,Specimen7,7,C4,15C_C,4/23/23 21:02,634
7,Specimen7,7,C5,30C_C,4/23/23 21:04,2845
7,Specimen7,7,C6,High Iron_C,4/23/23 21:07,1985
7,Specimen7,7,C7,Stagnant_C,4/23/23 21:09,2345
7,Specimen7,7,C8,No Vit.Min_C,4/23/23 21:11,1955
7,Specimen7,7,D1,Control_D,4/23/23 21:13,30.8
7,Specimen7,7,D2,pH6_D,4/23/23 21:15,682
7,Specimen7,7,D3,pH7.4_D,4/23/23 21:18,28.2
7,Specimen7,7,D4,15C_D,4/23/23 21:20,25.1
7,Specimen7,7,D5,30C_D,4/23/23 21:22,27.3
7,Specimen7,7,D6,High Iron_D,4/23/23 21:24,26
7,Specimen7,7,D7,Stagnant_D,4/23/23 21:27,24.2
7,Specimen7,7,D8,No Vit.Min_D,4/23/23 21:29,3594
8,Specimen8,8,A1,Control_A,4/24/23 17:02,4433
8,Specimen8,8,A2,pH6_A,4/24/23 17:05,1109
8,Specimen8,8,A3,pH7.4_A,4/24/23 17:07,3973
8,Specimen8,8,A4,15C_A,4/24/23 17:09,4387
8,Specimen8,8,A5,30C_A,4/24/23 17:11,2317
8,Specimen8,8,A6,High Iron_A,4/24/23 17:14,749
8,Specimen8,8,A7,Stagnant_A,4/24/23 17:16,1284
8,Specimen8,8,A8,No Vit.Min_A,4/24/23 17:18,4470
8,Specimen8,8,B1,Control_B,4/24/23 17:21,986
8,Specimen8,8,B2,pH6_B,4/24/23 17:23,1150
8,Specimen8,8,B3,pH7.4_B,4/24/23 17:25,1324
8,Specimen8,8,B4,15C_B,4/24/23 17:27,1549
8,Specimen8,8,B5,30C_B,4/24/23 17:29,2106
8,Specimen8,8,B6,High Iron_B,4/24/23 17:32,1639
8,Specimen8,8,B7,Stagnant_B,4/24/23 17:34,1948
8,Specimen8,8,B8,No Vit.Min_B,4/24/23 17:36,2817
8,Specimen8,8,C1,Control_C,4/24/23 17:38,2064
8,Specimen8,8,C2,pH6_C,4/24/23 17:41,957
8,Specimen8,8,C3,pH7.4_C,4/24/23 17:43,1246
8,Specimen8,8,C4,15C_C,4/24/23 17:45,595
8,Specimen8,8,C5,30C_C,4/24/23 17:47,2567
8,Specimen8,8,C6,High Iron_C,4/24/23 17:50,1901
8,Specimen8,8,C7,Stagnant_C,4/24/23 17:52,1991
8,Specimen8,8,C8,No Vit.Min_C,4/24/23 17:54,1500
8,Specimen8,8,D1,Control_D,4/24/23 17:57,63.4
8,Specimen8,8,D2,pH6_D,4/24/23 17:59,9115
8,Specimen8,8,D3,pH7.4_D,4/24/23 18:01,425
8,Specimen8,8,D4,15C_D,4/24/23 18:01,237
8,Specimen8,8,D5,30C_D,4/24/23 18:03,207
8,Specimen8,8,D6,High Iron_D,4/24/23 18:06,203
8,Specimen8,8,D7,Stagnant_D,4/24/23 18:08,186
8,Specimen8,8,D8,No Vit.Min_D,4/24/23 18:10,11000
