Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count
4,Specimen4,4,B3,pH 7.4_B,12/13/22 16:13,28332
4,Specimen4,4,B4,15C_B,12/13/22 16:15,18579
4,Specimen4,4,B5,30C_B,12/13/22 16:17,33508
4,Specimen4,4,B6,High Iron_B,12/13/22 16:20,43707
4,Specimen4,4,B7,Stagnant_B,12/13/22 16:22,5189
4,Specimen4,4,B8,No Vit.Min._B,12/13/22 16:25,37461
4,Specimen4,4,C1,Control_C,12/13/22 16:27,36265
4,Specimen4,4,C2,pH 6_C,12/13/22 16:30,34863
4,Specimen4,4,C3,pH 7.4_C,12/13/22 16:32,26041
4,Specimen4,4,C4,15C_C,12/13/22 16:34,16770
4,Specimen4,4,C5,30C_C,12/13/22 16:37,31404
4,Specimen4,4,C6,High Iron_C,12/13/22 16:39,44705
4,Specimen4,4,C7,Stagnant_C,12/13/22 16:41,5965
4,Specimen4,4,C8,No Vit.Min._C,12/13/22 16:43,37069
4,Specimen4,4,D1,Control_D,12/13/22 16:46,77.2
4,Specimen4,4,D2,pH 6_D,12/13/22 16:48,61.8
4,Specimen4,4,D3,pH 7.4_D,12/13/22 16:51,54.8
4,Specimen4,4,D4,15C_D,12/13/22 16:53,47.7
4,Specimen4,4,D5,30C_D,12/13/22 16:55,52.1
4,Specimen4,4,D6,High Iron_D,12/13/22 16:58,54.6
4,Specimen4,4,D7,Stagnant_D,12/13/22 17:00,47.5
4,Specimen4,4,D8,No Vit.Min._D,12/13/22 17:02,861
5,Specimen5,5,A1,Control_A,12/14/22 16:48,29276
5,Specimen5,5,A2,pH 6_A,12/14/22 16:50,35387
5,Specimen5,5,A3,pH 7.4_A,12/14/22 16:53,21420
5,Specimen5,5,A4,15C_A,12/14/22 16:55,31622
5,Specimen5,5,A5,30C_A,12/14/22 16:57,44640
5,Specimen5,5,A6,High Iron_A,12/14/22 17:00,39536
5,Specimen5,5,A7,Stagnant_A,12/14/22 17:02,7105
5,Specimen5,5,A8,No Vit.Min._A,12/14/22 17:04,25385
5,Specimen5,5,B1,Control_B,12/14/22 17:06,37980
5,Specimen5,5,B2,pH 6_B,12/14/22 17:09,36185
5,Specimen5,5,B3,pH 7.4_B,12/14/22 17:11,30390
5,Specimen5,5,B4,15C_B,12/14/22 17:13,29630
5,Specimen5,5,B5,30C_B,12/14/22 17:16,44938
5,Specimen5,5,B6,High Iron_B,12/14/22 17:18,40703
5,Specimen5,5,B7,Stagnant_B,12/14/22 17:21,7634
5,Specimen5,5,B8,No Vit.Min._B,12/14/22 17:23,41099
5,Specimen5,5,C1,Control_C,12/14/22 17:25,31455
5,Specimen5,5,C2,pH 6_C,12/14/22 17:28,36037
5,Specimen5,5,C3,pH 7.4_C,12/14/22 17:30,24638
5,Specimen5,5,C4,15C_C,12/14/22 17:33,27843
5,Specimen5,5,C5,30C_C,12/14/22 17:35,44913
5,Specimen5,5,C6,High Iron_C,12/14/22 17:37,43814
5,Specimen5,5,C7,Stagnant_C,12/14/22 17:40,28327
5,Specimen5,5,C8,No Vit.Min._C,12/14/22 17:42,40125
5,Specimen5,5,D1,Control_D,12/14/22 17:44,172
5,Specimen5,5,D2,pH 6_D,12/14/22 17:47,35.6
5,Specimen5,5,D3,pH 7.4_D,12/14/22 17:49,30.8
5,Specimen5,5,D4,15C_D,12/14/22 17:52,20.7
5,Specimen5,5,D5,30C_D,12/14/22 17:54,15.8
5,Specimen5,5,D6,High Iron_D,12/14/22 17:56,11
5,Specimen5,5,D7,Stagnant_D,12/14/22 17:59,344
5,Specimen5,5,D8,No Vit.Min._D,12/14/22 18:01,5762
6,Specimen6,6,A1,Control_A,12/15/22 17:02,30728
6,Specimen6,6,A2,pH 6_A,12/15/22 17:04,35998
6,Specimen6,6,A3,pH 7.4_A,12/15/22 17:07,22195
6,Specimen6,6,A4,15C_A,12/15/22 17:09,28377
6,Specimen6,6,A5,30C_A,12/15/22 17:11,45954
6,Specimen6,6,A6,High Iron_A,12/15/22 17:13,42727
6,Specimen6,6,A7,Stagnant_A,12/15/22 17:16,10422
6,Specimen6,6,A8,No Vit.Min._A,12/15/22 17:18,26851
6,Specimen6,6,B1,Control_B,12/15/22 17:20,36497
6,Specimen6,6,B2,pH 6_B,12/15/22 17:23,38130
6,Specimen6,6,B3,pH 7.4_B,12/15/22 17:25,31019
6,Specimen6,6,B4,15C_B,12/15/22 17:27,26142
6,Specimen6,6,B5,30C_B,12/15/22 17:30,46167
6,Specimen6,6,B6,High Iron_B,12/15/22 17:32,40759
6,Specimen6,6,B7,Stagnant_B,12/15/22 17:35,10994
6,Specimen6,6,B8,No Vit.Min._B,12/15/22 17:37,42465
6,Specimen6,6,C1,Control_C,12/15/22 17:39,33032
6,Specimen6,6,C2,pH 6_C,12/15/22 17:41,36823
6,Specimen6,6,C3,pH 7.4_C,12/15/22 17:44,23001
6,Specimen6,6,C4,15C_C,12/15/22 17:46,29864
6,Specimen6,6,C5,30C_C,12/15/22 17:49,46050
6,Specimen6,6,C6,High Iron_C,12/15/22 17:51,43699
6,Specimen6,6,C7,Stagnant_C,12/15/22 17:53,15563
6,Specimen6,6,C8,No Vit.Min._C,12/15/22 17:56,43700
6,Specimen6,6,D1,Control_D,12/15/22 17:58,71.5
6,Specimen6,6,D2,pH 6_D,12/15/22 18:01,46.4
6,Specimen6,6,D3,pH 7.4_D,12/15/22 18:03,24.9
6,Specimen6,6,D4,15C_D,12/15/22 18:05,25.7
6,Specimen6,6,D5,30C_D,12/15/22 18:08,20.7
6,Specimen6,6,D6,High Iron_D,12/15/22 18:10,17.8
6,Specimen6,6,D7,Stagnant_D,12/15/22 18:12,573
6,Specimen6,6,D8,No Vit.Min._D,12/15/22 18:15,6079
7,Specimen7,7,A1,Control_A,12/16/22 14:42,31749
7,Specimen7,7,A2,pH 6_A,12/16/22 14:44,36050
7,Specimen7,7,A3,pH 7.4_A,12/16/22 14:47,17637
7,Specimen7,7,A4,15C_A,12/16/22 14:49,22500
7,Specimen7,7,A5,30C_A,12/16/22 14:52,44517
7,Specimen7,7,A6,High Iron_A,12/16/22 14:54,43752
7,Specimen7,7,A7,Stagnant_A,12/16/22 14:56,11697
7,Specimen7,7,A8,No Vit.Min._A,12/16/22 14:59,28705
7,Specimen7,7,B1,Control_B,12/16/22 15:01,35396
7,Specimen7,7,B2,pH 6_B,12/16/22 15:04,36743
7,Specimen7,7,B3,pH 7.4_B,12/16/22 15:06,28937
7,Specimen7,7,B4,15C_B,12/16/22 15:08,24009
7,Specimen7,7,B5,30C_B,12/16/22 15:11,43221
7,Specimen7,7,B6,High Iron_B,12/16/22 15:13,40733
7,Specimen7,7,B7,Stagnant_B,12/16/22 15:16,13789
7,Specimen7,7,B8,No Vit.Min._B,12/16/22 15:18,41739
7,Specimen7,7,C1,Control_C,12/16/22 15:20,32565
7,Specimen7,7,C2,pH 6_C,12/16/22 15:23,36123
7,Specimen7,7,C3,pH 7.4_C,12/16/22 15:25,24484
7,Specimen7,7,C4,15C_C,12/16/22 15:28,23836
7,Specimen7,7,C5,30C_C,12/16/22 15:30,41908
7,Specimen7,7,C6,High Iron_C,12/16/22 15:32,42721
7,Specimen7,7,C7,Stagnant_C,12/16/22 15:35,21276
7,Specimen7,7,C8,No Vit.Min._C,12/16/22 15:37,42692
7,Specimen7,7,D1,Control_D,12/16/22 15:39,326
7,Specimen7,7,D2,pH 6_D,12/16/22 15:42,245
7,Specimen7,7,D3,pH 7.4_D,12/16/22 15:44,295
7,Specimen7,7,D4,15C_D,12/16/22 15:46,358
7,Specimen7,7,D5,30C_D,12/16/22 15:49,297
7,Specimen7,7,D6,High Iron_D,12/16/22 15:51,406
7,Specimen7,7,D7,Stagnant_D,12/16/22 15:54,1179
7,Specimen7,7,D8,No Vit.Min._D,12/16/22 15:56,6791
8,Specimen8,8,A1,Control_A,12/18/22 12:11,31228
8,Specimen8,8,A2,pH 6_A,12/18/22 12:13,35713
8,Specimen8,8,A3,pH 7.4_A,12/18/22 12:16,20223
8,Specimen8,8,A4,15C_A,12/18/22 12:18,19707
8,Specimen8,8,A5,30C_A,12/18/22 12:20,43649
8,Specimen8,8,A6,High Iron_A,12/18/22 12:23,41985
8,Specimen8,8,A7,Stagnant_A,12/18/22 12:25,24429
8,Specimen8,8,A8,No Vit.Min._A,12/18/22 12:27,25470
8,Specimen8,8,B1,Control_B,12/18/22 12:30,33281
8,Specimen8,8,B2,pH 6_B,12/18/22 12:32,39054
8,Specimen8,8,B3,pH 7.4_B,12/18/22 12:35,26455
8,Specimen8,8,B4,15C_B,12/18/22 12:37,20849
8,Specimen8,8,B5,30C_B,12/18/22 12:39,45421
8,Specimen8,8,B6,High Iron_B,12/18/22 12:42,41921
8,Specimen8,8,B7,Stagnant_B,12/18/22 12:44,23281
8,Specimen8,8,B8,No Vit.Min._B,12/18/22 12:47,36099
8,Specimen8,8,C1,Control_C,12/18/22 12:49,29476
8,Specimen8,8,C2,pH 6_C,12/18/22 12:51,36921
8,Specimen8,8,C3,pH 7.4_C,12/18/22 12:54,21820
8,Specimen8,8,C4,15C_C,12/18/22 12:56,20096
8,Specimen8,8,C5,30C_C,12/18/22 12:59,42216
8,Specimen8,8,C6,High Iron_C,12/18/22 13:01,38179
8,Specimen8,8,C7,Stagnant_C,12/18/22 13:04,22953
8,Specimen8,8,C8,No Vit.Min._C,12/18/22 13:06,34761
8,Specimen8,8,D1,Control_D,12/18/22 13:09,27.1
8,Specimen8,8,D2,pH 6_D,12/18/22 13:11,12.5
8,Specimen8,8,D3,pH 7.4_D,12/18/22 13:13,7.48
8,Specimen8,8,D4,15C_D,12/18/22 13:16,628
8,Specimen8,8,D5,30C_D,12/18/22 13:18,2276
8,Specimen8,8,D6,High Iron_D,12/18/22 13:20,7.26
8,Specimen8,8,D7,Stagnant_D,12/18/22 13:23,35.4
8,Specimen8,8,D8,No Vit.Min._D,12/18/22 13:25,5.5
