Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count
4,Specimen4,4,B3,pH 7.4_B,10/9/22 14:03,23758
4,Specimen4,4,B4,15C_B,10/9/22 14:03,35737
4,Specimen4,4,B5,30C_B,10/9/22 14:03,39534
4,Specimen4,4,B6,High Iron_B,10/9/22 14:03,33769
4,Specimen4,4,B7,Stagnant_B,10/9/22 14:03,5670
4,Specimen4,4,B8,No Vit.Min._B,10/9/22 14:03,23402
4,Specimen4,4,C1,Control_C,10/9/22 14:03,33664
4,Specimen4,4,C2,pH 6_C,10/9/22 14:03,29787
4,Specimen4,4,C3,pH 7.4_C,10/9/22 14:03,25742
4,Specimen4,4,C4,15C_C,10/9/22 14:03,36779
4,Specimen4,4,C5,30C_C,10/9/22 14:03,35155
4,Specimen4,4,C6,High Iron_C,10/9/22 14:03,32685
4,Specimen4,4,C7,Stagnant_C,10/9/22 14:03,5849
4,Specimen4,4,C8,No Vit.Min._C,10/9/22 14:03,24129
4,Specimen4,4,D1,Control_D,10/9/22 14:03,187
4,Specimen4,4,D2,pH 6_D,10/9/22 14:03,63.1
4,Specimen4,4,D3,pH 7.4_D,10/9/22 14:03,48.4
4,Specimen4,4,D4,15C_D,10/9/22 14:03,42.2
4,Specimen4,4,D5,30C_D,10/9/22 14:03,33.2
4,Specimen4,4,D6,High Iron_D,10/9/22 14:03,837
4,Specimen4,4,D7,Stagnant_D,10/9/22 14:03,62.3
4,Specimen4,4,D8,No Vit.Min._D,10/9/22 14:03,74.1
5,Specimen5,5,A1,Control_A,10/10/22 16:17,40579
5,Specimen5,5,A2,pH 6_A,10/10/22 16:17,37471
5,Specimen5,5,A3,pH 7.4_A,10/10/22 16:17,28614
5,Specimen5,5,A4,15C_A,10/10/22 16:17,38099
5,Specimen5,5,A5,30C_A,10/10/22 16:17,42639
5,Specimen5,5,A6,High Iron_A,10/10/22 16:17,38817
5,Specimen5,5,A7,Stagnant_A,10/10/22 16:17,10713
5,Specimen5,5,A8,No Vit.Min._A,10/10/22 16:17,27353
5,Specimen5,5,B1,Control_B,10/10/22 16:17,38722
5,Specimen5,5,B2,pH 6_B,10/10/22 16:17,35495
5,Specimen5,5,B3,pH 7.4_B,10/10/22 16:17,27789
5,Specimen5,5,B4,15C_B,10/10/22 16:17,39565
5,Specimen5,5,B5,30C_B,10/10/22 16:17,41964
5,Specimen5,5,B6,High Iron_B,10/10/22 16:17,34101
5,Specimen5,5,B7,Stagnant_B,10/10/22 16:17,16944
5,Specimen5,5,B8,No Vit.Min._B,10/10/22 16:17,27474
5,Specimen5,5,C1,Control_C,10/10/22 16:17,44173
5,Specimen5,5,C2,pH 6_C,10/10/22 16:17,36453
5,Specimen5,5,C3,pH 7.4_C,10/10/22 16:17,28763
5,Specimen5,5,C4,15C_C,10/10/22 16:17,43364
5,Specimen5,5,C5,30C_C,10/10/22 16:17,42598
5,Specimen5,5,C6,High Iron_C,10/10/22 16:17,41169
5,Specimen5,5,C7,Stagnant_C,10/10/22 16:17,13197
5,Specimen5,5,C8,No Vit.Min._C,10/10/22 16:17,31748
5,Specimen5,5,D1,Control_D,10/10/22 16:17,359
5,Specimen5,5,D2,pH 6_D,10/10/22 16:17,117
5,Specimen5,5,D3,pH 7.4_D,10/10/22 16:17,70.8
5,Specimen5,5,D4,15C_D,10/10/22 16:17,69.1
5,Specimen5,5,D5,30C_D,10/10/22 16:17,58.5
5,Specimen5,5,D6,High Iron_D,10/10/22 16:17,605
5,Specimen5,5,D7,Stagnant_D,10/10/22 16:17,46.9
5,Specimen5,5,D8,No Vit.Min._D,10/10/22 16:17,694
6,Specimen6,6,A1,Control_A,10/11/22 18:14,39667
6,Specimen6,6,A2,pH 6_A,10/11/22 18:14,37450
6,Specimen6,6,A3,pH 7.4_A,10/11/22 18:14,28864
6,Specimen6,6,A4,15C_A,10/11/22 18:14,42775
6,Specimen6,6,A5,30C_A,10/11/22 18:14,42575
6,Specimen6,6,A6,High Iron_A,10/11/22 18:14,41741
6,Specimen6,6,A7,Stagnant_A,10/11/22 18:14,12161
6,Specimen6,6,A8,No Vit.Min._A,10/11/22 18:14,24189
6,Specimen6,6,B1,Control_B,10/11/22 18:14,40564
6,Specimen6,6,B2,pH 6_B,10/11/22 18:14,38618
6,Specimen6,6,B3,pH 7.4_B,10/11/22 18:14,29411
6,Specimen6,6,B4,15C_B,10/11/22 18:14,42533
6,Specimen6,6,B5,30C_B,10/11/22 18:14,42262
6,Specimen6,6,B6,High Iron_B,10/11/22 18:14,43296
6,Specimen6,6,B7,Stagnant_B,10/11/22 18:14,11762
6,Specimen6,6,B8,No Vit.Min._B,10/11/22 18:14,26111
6,Specimen6,6,C1,Control_C,10/11/22 18:14,41864
6,Specimen6,6,C2,pH 6_C,10/11/22 18:14,37849
6,Specimen6,6,C3,pH 7.4_C,10/11/22 18:14,26401
6,Specimen6,6,C4,15C_C,10/11/22 18:14,40473
6,Specimen6,6,C5,30C_C,10/11/22 18:14,39761
6,Specimen6,6,C6,High Iron_C,10/11/22 18:14,51058
6,Specimen6,6,C7,Stagnant_C,10/11/22 18:14,11222
6,Specimen6,6,C8,No Vit.Min._C,10/11/22 18:14,33775
6,Specimen6,6,D1,Control_D,10/11/22 18:14,121
6,Specimen6,6,D2,pH 6_D,10/11/22 18:14,109
6,Specimen6,6,D3,pH 7.4_D,10/11/22 18:14,31.5
6,Specimen6,6,D4,15C_D,10/11/22 18:14,64.2
6,Specimen6,6,D5,30C_D,10/11/22 18:14,37
6,Specimen6,6,D6,High Iron_D,10/11/22 18:14,663
6,Specimen6,6,D7,Stagnant_D,10/11/22 18:14,39.6
6,Specimen6,6,D8,No Vit.Min._D,10/11/22 18:14,34.5
7,Specimen7,7,A1,Control_A,10/12/22 16:21,37859
7,Specimen7,7,A2,pH 6_A,10/12/22 16:21,37248
7,Specimen7,7,A3,pH 7.4_A,10/12/22 16:21,28109
7,Specimen7,7,A4,15C_A,10/12/22 16:21,40548
7,Specimen7,7,A5,30C_A,10/12/22 16:21,40770
7,Specimen7,7,A6,High Iron_A,10/12/22 16:21,40361
7,Specimen7,7,A7,Stagnant_A,10/12/22 16:21,12077
7,Specimen7,7,A8,No Vit.Min._A,10/12/22 16:21,24315
7,Specimen7,7,B1,Control_B,10/12/22 16:21,38440
7,Specimen7,7,B2,pH 6_B,10/12/22 16:21,37270
7,Specimen7,7,B3,pH 7.4_B,10/12/22 16:21,27198
7,Specimen7,7,B4,15C_B,10/12/22 16:21,40097
7,Specimen7,7,B5,30C_B,10/12/22 16:21,41435
7,Specimen7,7,B6,High Iron_B,10/12/22 16:21,41887
7,Specimen7,7,B7,Stagnant_B,10/12/22 16:21,11846
7,Specimen7,7,B8,No Vit.Min._B,10/12/22 16:21,23952
7,Specimen7,7,C1,Control_C,10/12/22 16:21,41132
7,Specimen7,7,C2,pH 6_C,10/12/22 16:21,36933
7,Specimen7,7,C3,pH 7.4_C,10/12/22 16:21,25881
7,Specimen7,7,C4,15C_C,10/12/22 16:21,40251
7,Specimen7,7,C5,30C_C,10/12/22 16:21,43181
7,Specimen7,7,C6,High Iron_C,10/12/22 16:21,42440
7,Specimen7,7,C7,Stagnant_C,10/12/22 16:21,19432
7,Specimen7,7,C8,No Vit.Min._C,10/12/22 16:21,33248
7,Specimen7,7,D1,Control_D,10/12/22 16:21,172
7,Specimen7,7,D2,pH 6_D,10/12/22 16:21,88.4
7,Specimen7,7,D3,pH 7.4_D,10/12/22 16:21,56.3
7,Specimen7,7,D4,15C_D,10/12/22 16:21,65.3
7,Specimen7,7,D5,30C_D,10/12/22 16:21,70.2
7,Specimen7,7,D6,High Iron_D,10/12/22 16:21,365
7,Specimen7,7,D7,Stagnant_D,10/12/22 16:21,40.9
7,Specimen7,7,D8,No Vit.Min._D,10/12/22 16:21,81
8,Specimen8,8,A1,Control_A,10/13/22 16:11,34250
8,Specimen8,8,A2,pH 6_A,10/13/22 16:11,34132
8,Specimen8,8,A3,pH 7.4_A,10/13/22 16:11,240
8,Specimen8,8,A4,15C_A,10/13/22 16:11,39166
8,Specimen8,8,A5,30C_A,10/13/22 16:11,38331
8,Specimen8,8,A6,High Iron_A,10/13/22 16:11,35772
8,Specimen8,8,A7,Stagnant_A,10/13/22 16:11,17870
8,Specimen8,8,A8,No Vit.Min._A,10/13/22 16:11,19995
8,Specimen8,8,B1,Control_B,10/13/22 16:11,37147
8,Specimen8,8,B2,pH 6_B,10/13/22 16:11,37747
8,Specimen8,8,B3,pH 7.4_B,10/13/22 16:11,303
8,Specimen8,8,B4,15C_B,10/13/22 16:11,39112
8,Specimen8,8,B5,30C_B,10/13/22 16:11,39789
8,Specimen8,8,B6,High Iron_B,10/13/22 16:11,40696
8,Specimen8,8,B7,Stagnant_B,10/13/22 16:11,18061
8,Specimen8,8,B8,No Vit.Min._B,10/13/22 16:11,21723
8,Specimen8,8,C1,Control_C,10/13/22 16:11,38753
8,Specimen8,8,C2,pH 6_C,10/13/22 16:11,36748
8,Specimen8,8,C3,pH 7.4_C,10/13/22 16:11,321
8,Specimen8,8,C4,15C_C,10/13/22 16:11,38242
8,Specimen8,8,C5,30C_C,10/13/22 16:11,38452
8,Specimen8,8,C6,High Iron_C,10/13/22 16:11,37091
8,Specimen8,8,C7,Stagnant_C,10/13/22 16:11,14348
8,Specimen8,8,C8,No Vit.Min._C,10/13/22 16:11,24633
8,Specimen8,8,D1,Control_D,10/13/22 16:11,153
8,Specimen8,8,D2,pH 6_D,10/13/22 16:11,75.5
8,Specimen8,8,D3,pH 7.4_D,10/13/22 16:11,52.6
8,Specimen8,8,D4,15C_D,10/13/22 16:11,51.9
8,Specimen8,8,D5,30C_D,10/13/22 16:11,400
8,Specimen8,8,D6,High Iron_D,10/13/22 16:11,729
8,Specimen8,8,D7,Stagnant_D,10/13/22 16:11,32.8
8,Specimen8,8,D8,No Vit.Min._D,10/13/22 16:11,53.9
